bench,bpred,size,metric,value
go,oht,32KB_frmt,reverse_retstack_pushes,68122
go,oht,32KB_frmt,reverse_retstack_pops,68129
go,oht,32KB_frmt,reverse_used_ras.PP,68122
go,oht,32KB_frmt,reverse_ras_hits.PP,68122
go,oht,32KB_frmt,reverse_ras_rate.PP,1.0000
go,oht,32KB,lookups,2147745
go,oht,32KB,updates,1810313
go,oht,32KB,addr_hits,1648151
go,oht,32KB,dir_hits,1655765
go,oht,32KB,misses,154548
go,oht,32KB,jr_hits,74263
go,oht,32KB,jr_seen,79564
go,oht,32KB,jr_non_ras_hits.PP,7379
go,oht,32KB,jr_non_ras_seen.PP,11442
go,oht,32KB,bpred_addr_rate,0.9104
go,oht,32KB,bpred_dir_rate,0.9146
go,oht,32KB,bpred_jr_rate,0.9334
go,oht,32KB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,32KB,retstack_pushes,78782
go,oht,32KB,retstack_pops,80212
go,oht,32KB,used_ras.PP,68122
go,oht,32KB,ras_hits.PP,66884
go,oht,32KB,ras_rate.PP,0.9818
go,oht,32KB,reverse_lookups,1810313
go,oht,32KB,reverse_updates,1810313
go,oht,32KB,reverse_addr_hits,1737611
go,oht,32KB,reverse_dir_hits,1742905
go,oht,32KB,reverse_misses,67408
go,oht,32KB,reverse_jr_hits,75506
go,oht,32KB,reverse_jr_seen,79564
go,oht,32KB,reverse_jr_non_ras_hits.PP,7384
go,oht,32KB,reverse_jr_non_ras_seen.PP,11442
go,oht,32KB,reverse_bpred_addr_rate,0.9598
go,oht,32KB,reverse_bpred_dir_rate,0.9628
go,oht,32KB,reverse_bpred_jr_rate,0.9490
go,oht,32KB,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,32KB,reverse_retstack_pushes,68122
go,oht,32KB,reverse_retstack_pops,68129
go,oht,32KB,reverse_used_ras.PP,68122
go,oht,32KB,reverse_ras_hits.PP,68122
go,oht,32KB,reverse_ras_rate.PP,1.0000
go,oht,512KB_frmt,lookups,2118342
go,oht,512KB_frmt,updates,1810313
go,oht,512KB_frmt,addr_hits,1672288
go,oht,512KB_frmt,dir_hits,1679676
go,oht,512KB_frmt,misses,130637
go,oht,512KB_frmt,jr_hits,74456
go,oht,512KB_frmt,jr_seen,79564
go,oht,512KB_frmt,jr_non_ras_hits.PP,7379
go,oht,512KB_frmt,jr_non_ras_seen.PP,11442
go,oht,512KB_frmt,bpred_addr_rate,0.9238
go,oht,512KB_frmt,bpred_dir_rate,0.9278
go,oht,512KB_frmt,bpred_jr_rate,0.9358
go,oht,512KB_frmt,bpred_jr_non_ras_rate.PP,0.6449
go,oht,512KB_frmt,retstack_pushes,77939
go,oht,512KB_frmt,retstack_pops,79075
go,oht,512KB_frmt,used_ras.PP,68122
go,oht,512KB_frmt,ras_hits.PP,67077
go,oht,512KB_frmt,ras_rate.PP,0.9847
go,oht,512KB_frmt,reverse_lookups,1810313
go,oht,512KB_frmt,reverse_updates,1810313
go,oht,512KB_frmt,reverse_addr_hits,1754972
go,oht,512KB_frmt,reverse_dir_hits,1760547
go,oht,512KB_frmt,reverse_misses,49766
go,oht,512KB_frmt,reverse_jr_hits,75506
go,oht,512KB_frmt,reverse_jr_seen,79564
go,oht,512KB_frmt,reverse_jr_non_ras_hits.PP,7384
go,oht,512KB_frmt,reverse_jr_non_ras_seen.PP,11442
go,oht,512KB_frmt,reverse_bpred_addr_rate,0.9694
go,oht,512KB_frmt,reverse_bpred_dir_rate,0.9725
go,oht,512KB_frmt,reverse_bpred_jr_rate,0.9490
go,oht,512KB_frmt,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,512KB_frmt,reverse_retstack_pushes,68122
go,oht,512KB_frmt,reverse_retstack_pops,68129
go,oht,512KB_frmt,reverse_used_ras.PP,68122
go,oht,512KB_frmt,reverse_ras_hits.PP,68122
go,oht,512KB_frmt,reverse_ras_rate.PP,1.0000
go,oht,512KB,lookups,2118342
go,oht,512KB,updates,1810313
go,oht,512KB,addr_hits,1672288
go,oht,512KB,dir_hits,1679676
go,oht,512KB,misses,130637
go,oht,512KB,jr_hits,74456
go,oht,512KB,jr_seen,79564
go,oht,512KB,jr_non_ras_hits.PP,7379
go,oht,512KB,jr_non_ras_seen.PP,11442
go,oht,512KB,bpred_addr_rate,0.9238
go,oht,512KB,bpred_dir_rate,0.9278
go,oht,512KB,bpred_jr_rate,0.9358
go,oht,512KB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,512KB,retstack_pushes,77939
go,oht,512KB,retstack_pops,79075
go,oht,512KB,used_ras.PP,68122
go,oht,512KB,ras_hits.PP,67077
go,oht,512KB,ras_rate.PP,0.9847
go,oht,512KB,reverse_lookups,1810313
go,oht,512KB,reverse_updates,1810313
go,oht,512KB,reverse_addr_hits,1775430
go,oht,512KB,reverse_dir_hits,1781070
go,oht,512KB,reverse_misses,29243
go,oht,512KB,reverse_jr_hits,75506
go,oht,512KB,reverse_jr_seen,79564
go,oht,512KB,reverse_jr_non_ras_hits.PP,7384
go,oht,512KB,reverse_jr_non_ras_seen.PP,11442
go,oht,512KB,reverse_bpred_addr_rate,0.9807
go,oht,512KB,reverse_bpred_dir_rate,0.9838
go,oht,512KB,reverse_bpred_jr_rate,0.9490
go,oht,512KB,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,512KB,reverse_retstack_pushes,68122
go,oht,512KB,reverse_retstack_pops,68129
go,oht,512KB,reverse_used_ras.PP,68122
go,oht,512KB,reverse_ras_hits.PP,68122
go,oht,512KB,reverse_ras_rate.PP,1.0000
go,oht,64KB_frmt,lookups,2131845
go,oht,64KB_frmt,updates,1810313
go,oht,64KB_frmt,addr_hits,1660481
go,oht,64KB_frmt,dir_hits,1667936
go,oht,64KB_frmt,misses,142377
go,oht,64KB_frmt,jr_hits,74432
go,oht,64KB_frmt,jr_seen,79564
go,oht,64KB_frmt,jr_non_ras_hits.PP,7379
go,oht,64KB_frmt,jr_non_ras_seen.PP,11442
go,oht,64KB_frmt,bpred_addr_rate,0.9172
go,oht,64KB_frmt,bpred_dir_rate,0.9214
go,oht,64KB_frmt,bpred_jr_rate,0.9355
go,oht,64KB_frmt,bpred_jr_non_ras_rate.PP,0.6449
go,oht,64KB_frmt,retstack_pushes,78132
go,oht,64KB_frmt,retstack_pops,78833
go,oht,64KB_frmt,used_ras.PP,68122
go,oht,64KB_frmt,ras_hits.PP,67053
go,oht,64KB_frmt,ras_rate.PP,0.9843
go,oht,64KB_frmt,reverse_lookups,1810313
go,oht,64KB_frmt,reverse_updates,1810313
go,oht,64KB_frmt,reverse_addr_hits,1734560
go,oht,64KB_frmt,reverse_dir_hits,1739870
go,oht,64KB_frmt,reverse_misses,70443
go,oht,64KB_frmt,reverse_jr_hits,75506
go,oht,64KB_frmt,reverse_jr_seen,79564
go,oht,64KB_frmt,reverse_jr_non_ras_hits.PP,7384
go,oht,64KB_frmt,reverse_jr_non_ras_seen.PP,11442
go,oht,64KB_frmt,reverse_bpred_addr_rate,0.9582
go,oht,64KB_frmt,reverse_bpred_dir_rate,0.9611
go,oht,64KB_frmt,reverse_bpred_jr_rate,0.9490
go,oht,64KB_frmt,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,64KB_frmt,reverse_retstack_pushes,68122
go,oht,64KB_frmt,reverse_retstack_pops,68129
go,oht,64KB_frmt,reverse_used_ras.PP,68122
go,oht,64KB_frmt,reverse_ras_hits.PP,68122
go,oht,64KB_frmt,reverse_ras_rate.PP,1.0000
go,oht,64KB,lookups,2131845
go,oht,64KB,updates,1810313
go,oht,64KB,addr_hits,1660481
go,oht,64KB,dir_hits,1667936
go,oht,64KB,misses,142377
go,oht,64KB,jr_hits,74432
go,oht,64KB,jr_seen,79564
go,oht,64KB,jr_non_ras_hits.PP,7379
go,oht,64KB,jr_non_ras_seen.PP,11442
go,oht,64KB,bpred_addr_rate,0.9172
go,oht,64KB,bpred_dir_rate,0.9214
go,oht,64KB,bpred_jr_rate,0.9355
go,oht,64KB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,64KB,retstack_pushes,78132
go,oht,64KB,retstack_pops,78833
go,oht,64KB,used_ras.PP,68122
go,oht,64KB,ras_hits.PP,67053
go,oht,64KB,ras_rate.PP,0.9843
go,oht,64KB,reverse_lookups,1810313
go,oht,64KB,reverse_updates,1810313
go,oht,64KB,reverse_addr_hits,1751816
go,oht,64KB,reverse_dir_hits,1757263
go,oht,64KB,reverse_misses,53050
go,oht,64KB,reverse_jr_hits,75506
go,oht,64KB,reverse_jr_seen,79564
go,oht,64KB,reverse_jr_non_ras_hits.PP,7384
go,oht,64KB,reverse_jr_non_ras_seen.PP,11442
go,oht,64KB,reverse_bpred_addr_rate,0.9677
go,oht,64KB,reverse_bpred_dir_rate,0.9707
go,oht,64KB,reverse_bpred_jr_rate,0.9490
go,oht,64KB,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,64KB,reverse_retstack_pushes,68122
go,oht,64KB,reverse_retstack_pops,68129
go,oht,64KB,reverse_used_ras.PP,68122
go,oht,64KB,reverse_ras_hits.PP,68122
go,oht,64KB,reverse_ras_rate.PP,1.0000
ijpeg,oht,128KB_frmt,lookups,2284095
ijpeg,oht,128KB_frmt,updates,2283503
ijpeg,oht,128KB_frmt,addr_hits,2282994
ijpeg,oht,128KB_frmt,dir_hits,2283130
ijpeg,oht,128KB_frmt,misses,373
ijpeg,oht,128KB_frmt,jr_hits,427948
ijpeg,oht,128KB_frmt,jr_seen,427955
ijpeg,oht,128KB_frmt,jr_non_ras_hits.PP,139
ijpeg,oht,128KB_frmt,jr_non_ras_seen.PP,140
ijpeg,oht,128KB_frmt,bpred_addr_rate,0.9998
ijpeg,oht,128KB_frmt,bpred_dir_rate,0.9998
ijpeg,oht,128KB_frmt,bpred_jr_rate,1.0000
ijpeg,oht,128KB_frmt,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,128KB_frmt,retstack_pushes,427984
ijpeg,oht,128KB_frmt,retstack_pops,427824
ijpeg,oht,128KB_frmt,used_ras.PP,427815
ijpeg,oht,128KB_frmt,ras_hits.PP,427809
ijpeg,oht,128KB_frmt,ras_rate.PP,1.0000
ijpeg,oht,128KB_frmt,reverse_lookups,2283503
ijpeg,oht,128KB_frmt,reverse_updates,2283503
ijpeg,oht,128KB_frmt,reverse_addr_hits,2283427
ijpeg,oht,128KB_frmt,reverse_dir_hits,2283427
ijpeg,oht,128KB_frmt,reverse_misses,76
ijpeg,oht,128KB_frmt,reverse_jr_hits,427955
ijpeg,oht,128KB_frmt,reverse_jr_seen,427955
ijpeg,oht,128KB_frmt,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,128KB_frmt,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,128KB_frmt,reverse_bpred_addr_rate,1.0000
ijpeg,oht,128KB_frmt,reverse_bpred_dir_rate,1.0000
ijpeg,oht,128KB_frmt,reverse_bpred_jr_rate,1.0000
ijpeg,oht,128KB_frmt,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,128KB_frmt,reverse_retstack_pushes,427815
ijpeg,oht,128KB_frmt,reverse_retstack_pops,427821
ijpeg,oht,128KB_frmt,reverse_used_ras.PP,427815
ijpeg,oht,128KB_frmt,reverse_ras_hits.PP,427815
ijpeg,oht,128KB_frmt,reverse_ras_rate.PP,1.0000
ijpeg,oht,128KB,lookups,2284095
ijpeg,oht,128KB,updates,2283503
ijpeg,oht,128KB,addr_hits,2282994
ijpeg,oht,128KB,dir_hits,2283130
ijpeg,oht,128KB,misses,373
ijpeg,oht,128KB,jr_hits,427948
ijpeg,oht,128KB,jr_seen,427955
ijpeg,oht,128KB,jr_non_ras_hits.PP,139
ijpeg,oht,128KB,jr_non_ras_seen.PP,140
ijpeg,oht,128KB,bpred_addr_rate,0.9998
ijpeg,oht,128KB,bpred_dir_rate,0.9998
ijpeg,oht,128KB,bpred_jr_rate,1.0000
ijpeg,oht,128KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,128KB,retstack_pushes,427984
ijpeg,oht,128KB,retstack_pops,427824
ijpeg,oht,128KB,used_ras.PP,427815
ijpeg,oht,128KB,ras_hits.PP,427809
ijpeg,oht,128KB,ras_rate.PP,1.0000
ijpeg,oht,128KB,reverse_lookups,2283503
ijpeg,oht,128KB,reverse_updates,2283503
ijpeg,oht,128KB,reverse_addr_hits,2283502
ijpeg,oht,128KB,reverse_dir_hits,2283502
ijpeg,oht,128KB,reverse_misses,1
ijpeg,oht,128KB,reverse_jr_hits,427955
ijpeg,oht,128KB,reverse_jr_seen,427955
ijpeg,oht,128KB,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,128KB,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,128KB,reverse_bpred_addr_rate,1.0000
ijpeg,oht,128KB,reverse_bpred_dir_rate,1.0000
ijpeg,oht,128KB,reverse_bpred_jr_rate,1.0000
ijpeg,oht,128KB,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,128KB,reverse_retstack_pushes,427815
ijpeg,oht,128KB,reverse_retstack_pops,427821
ijpeg,oht,128KB,reverse_used_ras.PP,427815
ijpeg,oht,128KB,reverse_ras_hits.PP,427815
ijpeg,oht,128KB,reverse_ras_rate.PP,1.0000
ijpeg,oht,16KB_frmt,lookups,2284084
ijpeg,oht,16KB_frmt,updates,2283503
ijpeg,oht,16KB_frmt,addr_hits,2283010
ijpeg,oht,16KB_frmt,dir_hits,2283145
ijpeg,oht,16KB_frmt,misses,358
ijpeg,oht,16KB_frmt,jr_hits,427948
ijpeg,oht,16KB_frmt,jr_seen,427955
ijpeg,oht,16KB_frmt,jr_non_ras_hits.PP,139
ijpeg,oht,16KB_frmt,jr_non_ras_seen.PP,140
ijpeg,oht,16KB_frmt,bpred_addr_rate,0.9998
ijpeg,oht,16KB_frmt,bpred_dir_rate,0.9998
ijpeg,oht,16KB_frmt,bpred_jr_rate,1.0000
ijpeg,oht,16KB_frmt,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,16KB_frmt,retstack_pushes,427982
ijpeg,oht,16KB_frmt,retstack_pops,427823
ijpeg,oht,16KB_frmt,used_ras.PP,427815
ijpeg,oht,16KB_frmt,ras_hits.PP,427809
ijpeg,oht,16KB_frmt,ras_rate.PP,1.0000
ijpeg,oht,16KB_frmt,reverse_lookups,2283503
ijpeg,oht,16KB_frmt,reverse_updates,2283503
ijpeg,oht,16KB_frmt,reverse_addr_hits,2283419
ijpeg,oht,16KB_frmt,reverse_dir_hits,2283419
ijpeg,oht,16KB_frmt,reverse_misses,84
ijpeg,oht,16KB_frmt,reverse_jr_hits,427955
ijpeg,oht,16KB_frmt,reverse_jr_seen,427955
ijpeg,oht,16KB_frmt,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,16KB_frmt,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,16KB_frmt,reverse_bpred_addr_rate,1.0000
ijpeg,oht,16KB_frmt,reverse_bpred_dir_rate,1.0000
ijpeg,oht,16KB_frmt,reverse_bpred_jr_rate,1.0000
ijpeg,oht,16KB_frmt,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,16KB_frmt,reverse_retstack_pushes,427815
ijpeg,oht,16KB_frmt,reverse_retstack_pops,427821
ijpeg,oht,16KB_frmt,reverse_used_ras.PP,427815
ijpeg,oht,16KB_frmt,reverse_ras_hits.PP,427815
ijpeg,oht,16KB_frmt,reverse_ras_rate.PP,1.0000
ijpeg,oht,16KB,lookups,2284084
ijpeg,oht,16KB,updates,2283503
ijpeg,oht,16KB,addr_hits,2283010
ijpeg,oht,16KB,dir_hits,2283145
ijpeg,oht,16KB,misses,358
ijpeg,oht,16KB,jr_hits,427948
ijpeg,oht,16KB,jr_seen,427955
ijpeg,oht,16KB,jr_non_ras_hits.PP,139
ijpeg,oht,16KB,jr_non_ras_seen.PP,140
ijpeg,oht,16KB,bpred_addr_rate,0.9998
ijpeg,oht,16KB,bpred_dir_rate,0.9998
ijpeg,oht,16KB,bpred_jr_rate,1.0000
ijpeg,oht,16KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,16KB,retstack_pushes,427982
ijpeg,oht,16KB,retstack_pops,427823
ijpeg,oht,16KB,used_ras.PP,427815
ijpeg,oht,16KB,ras_hits.PP,427809
ijpeg,oht,16KB,ras_rate.PP,1.0000
ijpeg,oht,16KB,reverse_lookups,2283503
ijpeg,oht,16KB,reverse_updates,2283503
ijpeg,oht,16KB,reverse_addr_hits,2283501
ijpeg,oht,16KB,reverse_dir_hits,2283501
ijpeg,oht,16KB,reverse_misses,2
ijpeg,oht,16KB,reverse_jr_hits,427955
ijpeg,oht,16KB,reverse_jr_seen,427955
ijpeg,oht,16KB,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,16KB,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,16KB,reverse_bpred_addr_rate,1.0000
ijpeg,oht,16KB,reverse_bpred_dir_rate,1.0000
ijpeg,oht,16KB,reverse_bpred_jr_rate,1.0000
ijpeg,oht,16KB,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,16KB,reverse_retstack_pushes,427815
ijpeg,oht,16KB,reverse_retstack_pops,427821
ijpeg,oht,16KB,reverse_used_ras.PP,427815
ijpeg,oht,16KB,reverse_ras_hits.PP,427815
ijpeg,oht,16KB,reverse_ras_rate.PP,1.0000
ijpeg,oht,1MB_frmt,lookups,2284111
ijpeg,oht,1MB_frmt,updates,2283503
ijpeg,oht,1MB_frmt,addr_hits,2282975
ijpeg,oht,1MB_frmt,dir_hits,2283111
ijpeg,oht,1MB_frmt,misses,392
ijpeg,oht,1MB_frmt,jr_hits,427948
ijpeg,oht,1MB_frmt,jr_seen,427955
ijpeg,oht,1MB_frmt,jr_non_ras_hits.PP,139
ijpeg,oht,1MB_frmt,jr_non_ras_seen.PP,140
ijpeg,oht,1MB_frmt,bpred_addr_rate,0.9998
ijpeg,oht,1MB_frmt,bpred_dir_rate,0.9998
ijpeg,oht,1MB_frmt,bpred_jr_rate,1.0000
ijpeg,oht,1MB_frmt,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,1MB_frmt,retstack_pushes,427984
ijpeg,oht,1MB_frmt,retstack_pops,427826
ijpeg,oht,1MB_frmt,used_ras.PP,427815
ijpeg,oht,1MB_frmt,ras_hits.PP,427809
ijpeg,oht,1MB_frmt,ras_rate.PP,1.0000
ijpeg,oht,1MB_frmt,reverse_lookups,2283503
ijpeg,oht,1MB_frmt,reverse_updates,2283503
ijpeg,oht,1MB_frmt,reverse_addr_hits,2283429
ijpeg,oht,1MB_frmt,reverse_dir_hits,2283429
ijpeg,oht,1MB_frmt,reverse_misses,74
ijpeg,oht,1MB_frmt,reverse_jr_hits,427955
ijpeg,oht,1MB_frmt,reverse_jr_seen,427955
ijpeg,oht,1MB_frmt,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,1MB_frmt,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,1MB_frmt,reverse_bpred_addr_rate,1.0000
ijpeg,oht,1MB_frmt,reverse_bpred_dir_rate,1.0000
ijpeg,oht,1MB_frmt,reverse_bpred_jr_rate,1.0000
ijpeg,oht,1MB_frmt,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,1MB_frmt,reverse_retstack_pushes,427815
ijpeg,oht,1MB_frmt,reverse_retstack_pops,427821
ijpeg,oht,1MB_frmt,reverse_used_ras.PP,427815
ijpeg,oht,1MB_frmt,reverse_ras_hits.PP,427815
ijpeg,oht,1MB_frmt,reverse_ras_rate.PP,1.0000
ijpeg,oht,1MB,lookups,2284111
ijpeg,oht,1MB,updates,2283503
ijpeg,oht,1MB,addr_hits,2282975
ijpeg,oht,1MB,dir_hits,2283111
ijpeg,oht,1MB,misses,392
ijpeg,oht,1MB,jr_hits,427948
ijpeg,oht,1MB,jr_seen,427955
ijpeg,oht,1MB,jr_non_ras_hits.PP,139
ijpeg,oht,1MB,jr_non_ras_seen.PP,140
ijpeg,oht,1MB,bpred_addr_rate,0.9998
ijpeg,oht,1MB,bpred_dir_rate,0.9998
ijpeg,oht,1MB,bpred_jr_rate,1.0000
ijpeg,oht,1MB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,1MB,retstack_pushes,427984
ijpeg,oht,1MB,retstack_pops,427826
ijpeg,oht,1MB,used_ras.PP,427815
ijpeg,oht,1MB,ras_hits.PP,427809
ijpeg,oht,1MB,ras_rate.PP,1.0000
ijpeg,oht,1MB,reverse_lookups,2283503
ijpeg,oht,1MB,reverse_updates,2283503
ijpeg,oht,1MB,reverse_addr_hits,2283502
ijpeg,oht,1MB,reverse_dir_hits,2283502
ijpeg,oht,1MB,reverse_misses,1
ijpeg,oht,1MB,reverse_jr_hits,427955
ijpeg,oht,1MB,reverse_jr_seen,427955
ijpeg,oht,1MB,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,1MB,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,1MB,reverse_bpred_addr_rate,1.0000
ijpeg,oht,1MB,reverse_bpred_dir_rate,1.0000
ijpeg,oht,1MB,reverse_bpred_jr_rate,1.0000
ijpeg,oht,1MB,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,1MB,reverse_retstack_pushes,427815
ijpeg,oht,1MB,reverse_retstack_pops,427821
ijpeg,oht,1MB,reverse_used_ras.PP,427815
ijpeg,oht,1MB,reverse_ras_hits.PP,427815
ijpeg,oht,1MB,reverse_ras_rate.PP,1.0000
ijpeg,oht,256KB_frmt,lookups,2284101
ijpeg,oht,256KB_frmt,updates,2283503
ijpeg,oht,256KB_frmt,addr_hits,2282990
ijpeg,oht,256KB_frmt,dir_hits,2283125
ijpeg,oht,256KB_frmt,misses,378
ijpeg,oht,256KB_frmt,jr_hits,427948
ijpeg,oht,256KB_frmt,jr_seen,427955
ijpeg,oht,256KB_frmt,jr_non_ras_hits.PP,139
ijpeg,oht,256KB_frmt,jr_non_ras_seen.PP,140
ijpeg,oht,256KB_frmt,bpred_addr_rate,0.9998
ijpeg,oht,256KB_frmt,bpred_dir_rate,0.9998
ijpeg,oht,256KB_frmt,bpred_jr_rate,1.0000
ijpeg,oht,256KB_frmt,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,256KB_frmt,retstack_pushes,427984
ijpeg,oht,256KB_frmt,retstack_pops,427824
ijpeg,oht,256KB_frmt,used_ras.PP,427815
ijpeg,oht,256KB_frmt,ras_hits.PP,427809
ijpeg,oht,256KB_frmt,ras_rate.PP,1.0000
ijpeg,oht,256KB_frmt,reverse_lookups,2283503
ijpeg,oht,256KB_frmt,reverse_updates,2283503
ijpeg,oht,256KB_frmt,reverse_addr_hits,2283427
ijpeg,oht,256KB_frmt,reverse_dir_hits,2283427
ijpeg,oht,256KB_frmt,reverse_misses,76
ijpeg,oht,256KB_frmt,reverse_jr_hits,427955
ijpeg,oht,256KB_frmt,reverse_jr_seen,427955
ijpeg,oht,256KB_frmt,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,256KB_frmt,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,256KB_frmt,reverse_bpred_addr_rate,1.0000
ijpeg,oht,256KB_frmt,reverse_bpred_dir_rate,1.0000
ijpeg,oht,256KB_frmt,reverse_bpred_jr_rate,1.0000
ijpeg,oht,256KB_frmt,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,256KB_frmt,reverse_retstack_pushes,427815
ijpeg,oht,256KB_frmt,reverse_retstack_pops,427821
ijpeg,oht,256KB_frmt,reverse_used_ras.PP,427815
ijpeg,oht,256KB_frmt,reverse_ras_hits.PP,427815
ijpeg,oht,256KB_frmt,reverse_ras_rate.PP,1.0000
ijpeg,oht,256KB,lookups,2284101
ijpeg,oht,256KB,updates,2283503
ijpeg,oht,256KB,addr_hits,2282990
ijpeg,oht,256KB,dir_hits,2283125
ijpeg,oht,256KB,misses,378
ijpeg,oht,256KB,jr_hits,427948
ijpeg,oht,256KB,jr_seen,427955
ijpeg,oht,256KB,jr_non_ras_hits.PP,139
ijpeg,oht,256KB,jr_non_ras_seen.PP,140
ijpeg,oht,256KB,bpred_addr_rate,0.9998
ijpeg,oht,256KB,bpred_dir_rate,0.9998
ijpeg,oht,256KB,bpred_jr_rate,1.0000
ijpeg,oht,256KB,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,256KB,retstack_pushes,427984
ijpeg,oht,256KB,retstack_pops,427824
ijpeg,oht,256KB,used_ras.PP,427815
ijpeg,oht,256KB,ras_hits.PP,427809
ijpeg,oht,256KB,ras_rate.PP,1.0000
ijpeg,oht,256KB,reverse_lookups,2283503
ijpeg,oht,256KB,reverse_updates,2283503
ijpeg,oht,256KB,reverse_addr_hits,2283502
ijpeg,oht,256KB,reverse_dir_hits,2283502
ijpeg,oht,256KB,reverse_misses,1
ijpeg,oht,256KB,reverse_jr_hits,427955
ijpeg,oht,256KB,reverse_jr_seen,427955
ijpeg,oht,256KB,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,256KB,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,256KB,reverse_bpred_addr_rate,1.0000
ijpeg,oht,256KB,reverse_bpred_dir_rate,1.0000
ijpeg,oht,256KB,reverse_bpred_jr_rate,1.0000
ijpeg,oht,256KB,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,256KB,reverse_retstack_pushes,427815
ijpeg,oht,256KB,reverse_retstack_pops,427821
ijpeg,oht,256KB,reverse_used_ras.PP,427815
ijpeg,oht,256KB,reverse_ras_hits.PP,427815
ijpeg,oht,256KB,reverse_ras_rate.PP,1.0000
ijpeg,oht,32KB_frmt,lookups,2284082
ijpeg,oht,32KB_frmt,updates,2283503
ijpeg,oht,32KB_frmt,addr_hits,2283007
ijpeg,oht,32KB_frmt,dir_hits,2283142
ijpeg,oht,32KB_frmt,misses,361
ijpeg,oht,32KB_frmt,jr_hits,427948
ijpeg,oht,32KB_frmt,jr_seen,427955
ijpeg,oht,32KB_frmt,jr_non_ras_hits.PP,139
ijpeg,oht,32KB_frmt,jr_non_ras_seen.PP,140
ijpeg,oht,32KB_frmt,bpred_addr_rate,0.9998
ijpeg,oht,32KB_frmt,bpred_dir_rate,0.9998
ijpeg,oht,32KB_frmt,bpred_jr_rate,1.0000
ijpeg,oht,32KB_frmt,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,oht,32KB_frmt,retstack_pushes,427982
ijpeg,oht,32KB_frmt,retstack_pops,427824
ijpeg,oht,32KB_frmt,used_ras.PP,427815
ijpeg,oht,32KB_frmt,ras_hits.PP,427809
ijpeg,oht,32KB_frmt,ras_rate.PP,1.0000
ijpeg,oht,32KB_frmt,reverse_lookups,2283503
ijpeg,oht,32KB_frmt,reverse_updates,2283503
ijpeg,oht,32KB_frmt,reverse_addr_hits,2283428
ijpeg,oht,32KB_frmt,reverse_dir_hits,2283428
ijpeg,oht,32KB_frmt,reverse_misses,75
ijpeg,oht,32KB_frmt,reverse_jr_hits,427955
ijpeg,oht,32KB_frmt,reverse_jr_seen,427955
ijpeg,oht,32KB_frmt,reverse_jr_non_ras_hits.PP,140
ijpeg,oht,32KB_frmt,reverse_jr_non_ras_seen.PP,140
ijpeg,oht,32KB_frmt,reverse_bpred_addr_rate,1.0000
ijpeg,oht,32KB_frmt,reverse_bpred_dir_rate,1.0000
ijpeg,oht,32KB_frmt,reverse_bpred_jr_rate,1.0000
ijpeg,oht,32KB_frmt,reverse_bpred_jr_non_ras_rate.PP,1.0000
ijpeg,oht,32KB_frmt,reverse_retstack_pushes,427815
ijpeg,oht,32KB_frmt,reverse_retstack_pops,427821
